purchase_order_id,product_id,supplier_id,order_date,unit_price,quantity
665,11,2,2024-01-19,97.8,408.0
666,37,2,2024-03-31,99.51,19.0
667,36,3,2024-10-27,106.62,24.0
668,35,1,2024-07-30,96.09,26.0
669,19,1,2024-08-09,122.25,153.0
670,20,2,2024-08-04,117.59,301.0
671,18,1,2024-08-10,123.96,364.0
672,47,3,2024-04-07,79.2,413.0
673,41,2,2024-01-19,78.55,202.0
674,49,3,2024-10-23,109.76,499.0
675,14,2,2024-01-26,98.39,139.0
676,15,2,2024-01-28,105.18,280.0
677,31,2,2024-03-04,77.65,24.0
678,1,1,2024-11-19,70.84,12.0
679,5,3,2024-08-10,104.65,135.0
680,33,2,2024-03-20,84.8,424.0
681,33,3,2024-02-20,114.28,81.0
682,3,2,2024-04-11,87.69,355.0
683,16,3,2024-06-24,82.25,70.0
684,23,2,2024-01-10,54.67,204.0
685,11,2,2024-08-24,124.95,79.0
686,12,3,2024-04-09,113.95,480.0
687,10,1,2024-08-15,70.09,279.0
688,32,1,2024-03-04,60.05,199.0
689,16,3,2024-01-19,88.06,379.0
690,8,2,2024-11-27,118.95,294.0
691,38,2,2024-11-13,89.46,415.0
692,12,3,2024-05-20,95.86,285.0
693,24,1,2024-01-25,119.81,428.0
694,28,2,2024-08-15,80.23,156.0
695,5,1,2024-03-29,86.36,76.0
696,8,1,2024-04-01,104.39,219.0
697,28,3,2024-02-11,94.4,324.0
698,36,1,2024-10-21,82.46,277.0
699,26,2,2024-03-21,114.14,265.0
700,8,2,2024-04-16,110.36,49.0
701,50,3,2024-04-20,116.64,98.0
702,28,2,2024-10-03,96.93,293.0
703,28,3,2024-08-01,64.78,21.0
704,37,1,2024-08-18,100.22,444.0
705,41,1,2024-11-01,76.56,23.0
706,36,2,2024-04-30,59.46,472.0
707,27,2,2024-05-13,94.51,138.0
708,33,2,2024-11-01,102.04,230.0
709,17,2,2024-07-26,131.97,326.0
710,9,2,2024-09-13,75.89,405.0
711,33,3,2024-07-03,113.54,357.0
712,5,1,2024-10-12,68.02,29.0
713,20,2,2024-12-28,125.4,null
714,13,2,2024-06-28,85.99,424.0
715,28,2,2024-02-17,93.3,21.0
716,48,1,2024-03-27,93.56,342.0
717,29,2,2024-01-19,115.18,99.0
718,13,3,2024-02-15,70.99,63.0
719,46,1,2024-02-25,96.45,302.0
720,35,2,2024-08-16,87.17,133.0
721,6,3,2024-05-24,143.96,15.0
722,18,1,2024-04-01,78.3,105.0
723,42,2,2024-03-22,48.36,111.0
724,5,3,2024-08-12,133.89,339.0
725,47,2,2024-03-19,109.83,336.0
726,25,3,2024-05-29,84.25,424.0
727,2,2,2024-12-26,99.36,111.0
728,10,2,2024-10-09,83.98,363.0
729,30,3,2024-11-06,60.86,343.0
730,50,2,2024-06-08,96.71,4.0
731,45,1,2024-11-11,96.57,469.0
732,5,3,2024-12-30,106.79,152.0
733,39,2,2024-06-04,80.54,42.0
734,33,1,2024-06-04,84.51,375.0
735,33,2,2024-07-20,92.47,26.0
736,1,3,2024-12-06,80.38,362.0
737,18,3,2024-12-07,122.74,194.0
738,32,2,2024-04-26,116.98,360.0
739,47,1,2024-06-02,89.68,8.0
740,49,3,2024-12-29,110.69,null
741,11,3,2024-11-26,75.23,450.0
742,21,1,2024-04-28,90.77,78.0
743,26,3,2024-07-17,129.27,148.0
744,25,1,2024-09-19,112.92,322.0
745,22,1,2024-07-02,105.78,68.0
746,27,1,2024-05-27,92.83,355.0
747,49,2,2024-06-14,99.16,183.0
748,13,1,2024-03-15,70.63,334.0
749,33,1,2024-08-23,93.53,85.0
750,34,2,2024-11-09,107.52,496.0
751,41,2,2024-09-28,99.47,79.0
752,35,2,2024-06-27,99.47,39.0
753,1,1,2024-10-09,86.91,306.0
754,21,2,2024-02-20,81.85,20.0
755,48,2,2024-03-15,80.02,70.0
756,39,3,2024-05-23,94.96,156.0
757,6,1,2024-12-08,114.68,117.0
758,28,2,2024-07-06,82.83,368.0
759,17,2,2024-05-02,100.82,427.0
760,5,3,2024-11-27,100.31,450.0
761,31,3,2024-09-07,118.6,28.0
762,5,1,2024-10-22,100.27,375.0
763,38,1,2024-11-18,70.24,98.0
764,3,3,2024-05-09,142.5,462.0
765,5,2,2024-09-08,119.43,329.0
766,23,1,2024-12-23,109.66,151.0
767,37,1,2024-06-28,88.49,364.0
768,5,3,2024-12-14,93.62,419.0
769,37,3,2024-04-19,71.55,22.0
770,10,1,2024-12-03,93.33,261.0
771,10,2,2024-03-18,103.51,60.0
772,19,1,2024-01-02,99.5,425.0
773,17,2,2024-11-16,135.05,413.0
774,21,3,2024-10-02,113.42,163.0
775,14,2,2024-10-16,119.47,114.0
776,9,2,2024-10-23,110.8,354.0
777,46,3,2024-06-17,null,196.0
778,1,1,2024-08-27,109.1,45.0
779,42,1,2024-01-23,60.32,113.0
780,45,3,2024-10-20,94.79,393.0
781,13,3,2024-06-20,72.04,179.0
782,4,2,2024-11-18,76.4,270.0
783,1,3,2024-11-13,123.87,493.0
784,49,1,2024-10-12,78.47,325.0
785,40,2,2024-12-08,73.53,370.0
786,32,1,2024-07-11,107.79,56.0
787,34,2,2024-06-17,98.63,367.0
788,28,3,2024-04-27,108.93,347.0
789,31,2,2024-01-06,135.12,267.0
790,8,1,2024-11-26,111.46,414.0
791,39,2,2024-05-11,68.99,115.0
792,26,2,2024-04-02,118.66,357.0
793,34,1,2024-09-07,95.6,167.0
794,33,1,2024-01-10,103.36,354.0
795,33,3,2024-02-20,66.93,115.0
796,3,2,2024-12-14,110.07,408.0
797,50,2,2024-10-20,73.97,80.0
798,12,2,2024-05-08,null,314.0
799,1,1,2024-09-05,85.54,286.0
800,33,1,2024-04-11,114.44,408.0
801,44,2,2024-12-02,74.1,323.0
802,5,1,2024-03-23,68.78,29.0
803,30,2,2024-07-09,89.17,42.0
804,30,3,2024-05-22,105.33,460.0
805,17,3,2024-08-24,77.1,119.0
806,48,2,2024-10-13,104.08,62.0
807,47,3,2024-10-03,117.49,155.0
808,23,1,2024-10-17,73.53,285.0
809,15,1,2024-06-17,104.11,450.0
810,37,1,2024-05-23,110.8,441.0
811,21,1,2024-07-02,96.14,189.0
812,14,2,2024-02-14,98.35,285.0
813,2,3,2024-08-30,71.82,104.0
814,11,2,2024-11-10,108.75,57.0
815,42,3,2024-09-24,101.22,457.0
816,39,1,2024-09-09,103.01,311.0
817,38,2,2024-10-15,141.29,372.0
818,34,2,2024-07-30,95.87,172.0
819,38,1,2024-06-25,106.45,384.0
820,50,1,2024-01-21,125.76,156.0
821,34,2,2024-11-11,99.03,165.0
822,18,2,2024-02-21,85.67,407.0
823,30,2,2024-08-20,107.97,333.0
824,15,2,2024-05-02,86.3,69.0
825,27,1,2024-12-27,null,480.0
826,42,3,2024-04-09,110.29,476.0
827,34,1,2024-08-01,82.78,58.0
828,11,3,2024-11-22,75.06,null
829,38,3,2024-05-14,103.13,472.0
830,33,2,2024-11-13,105.11,416.0
831,24,2,2024-08-05,75.11,85.0
832,15,2,2024-03-28,115.71,325.0
833,30,1,2024-10-06,113.31,101.0
834,39,2,2024-02-09,106.83,292.0
835,42,3,2024-08-27,115.16,251.0
836,42,3,2024-11-27,80.21,220.0
837,17,1,2024-05-15,81.37,160.0
838,5,2,2024-06-30,94.81,187.0
839,29,1,2024-09-21,87.31,384.0
840,4,1,2024-09-15,110.04,444.0
841,10,2,2024-06-30,116.11,87.0
842,17,1,2024-01-21,85.93,464.0
843,10,2,2024-12-16,82.64,498.0
844,17,1,2024-07-14,117.1,330.0
845,20,2,2024-07-30,80.36,349.0
846,24,3,2024-01-16,94.29,155.0
847,5,1,2024-07-20,79.8,null
848,34,2,2024-12-28,88.16,490.0
849,6,3,2024-08-05,69.87,493.0
850,5,2,2024-04-02,125.64,280.0
851,2,3,2024-05-12,120.25,343.0
852,13,2,2024-05-18,83.86,323.0
853,43,1,2024-06-05,109.26,164.0
854,43,1,2024-11-30,null,493.0
855,48,3,2024-03-10,112.44,398.0
856,11,2,2024-10-30,82.32,68.0
857,42,2,2024-01-15,124.35,428.0
858,47,2,2024-08-22,110.22,432.0
859,23,2,2024-07-30,92.69,362.0
860,39,2,2024-10-16,91.84,375.0
861,16,1,2024-02-29,102.89,288.0
862,31,3,2024-09-08,81.52,212.0
863,11,1,2024-01-02,122.5,120.0
864,33,1,2024-08-23,106.12,401.0
865,16,1,2024-12-01,119.29,477.0
866,8,2,2024-01-19,51.01,185.0
867,4,1,2024-02-18,100.32,423.0
868,40,2,2024-03-18,104.96,416.0
869,4,3,2024-01-28,99.93,452.0
870,25,2,2024-02-17,100.45,216.0
871,3,2,2024-04-05,93.58,492.0
872,32,2,2024-06-13,145.15,490.0
873,3,1,2024-12-30,104.87,130.0
874,27,1,2024-06-24,102.45,78.0
875,29,1,2024-03-13,118.73,488.0
876,32,1,2024-12-21,88.82,170.0
877,50,2,2024-01-29,74.24,38.0
878,42,2,2024-06-05,118.14,55.0
879,19,2,2024-11-09,93.33,439.0
880,21,2,2024-10-30,127.21,290.0
881,5,1,2024-10-05,125.96,46.0
882,18,2,2024-10-09,53.55,171.0
883,28,3,2024-01-07,101.45,130.0
884,42,2,2024-10-31,121.53,164.0
885,22,2,2024-06-30,64.89,70.0
886,21,2,2024-04-18,107.32,292.0
887,6,1,2024-11-19,113.16,406.0
888,1,1,2024-07-24,98.9,69.0
889,5,2,2024-08-21,99.05,422.0
890,41,2,2024-07-05,123.97,105.0
891,12,2,2024-11-24,70.11,54.0
892,26,1,2024-12-22,116.62,406.0
893,46,1,2024-01-08,109.19,368.0
894,34,3,2024-02-22,126.03,459.0
895,49,2,2024-07-17,81.04,363.0
896,14,3,2024-05-16,129.53,248.0
897,26,2,2024-09-15,72.23,415.0
898,45,3,2024-11-29,93.39,309.0
899,27,2,2024-06-20,76.74,373.0
900,9,2,2024-03-26,114.49,106.0
901,26,3,2024-02-15,84.76,349.0
902,47,2,2024-12-11,122.69,315.0
903,22,2,2024-07-04,66.24,97.0
904,47,2,2024-06-04,91.09,342.0
905,30,1,2024-01-09,135.72,433.0
906,43,2,2024-04-24,84.79,27.0
907,48,1,2024-06-02,121.19,72.0
908,17,3,2024-05-09,113.93,378.0
909,26,2,2024-11-26,73.85,496.0
910,36,3,2024-03-21,104.23,185.0
911,1,2,2024-10-16,130.57,134.0
912,8,1,2024-05-26,91.8,174.0
913,49,2,2024-10-21,86.2,281.0
914,35,3,2024-09-25,106.57,98.0
915,11,2,2024-05-12,95.7,393.0
916,15,2,2024-02-19,70.08,64.0
917,47,2,2024-01-23,95.56,484.0
918,22,2,2024-03-28,90.29,415.0
919,14,1,2024-04-21,97.32,null
920,26,3,2024-04-20,51.93,113.0
921,28,2,2024-03-12,107.29,65.0
922,23,1,2024-06-02,67.32,216.0
923,14,2,2024-02-26,114.93,354.0
924,24,2,2024-09-13,121.44,401.0
925,2,1,2024-06-04,60.29,290.0
926,45,1,2024-04-22,125.9,483.0
927,26,2,2024-11-13,97.66,420.0
928,14,3,2024-02-16,121.54,397.0
929,42,2,2024-08-25,118.62,315.0
930,7,3,2024-11-29,71.09,89.0
931,3,1,2024-04-15,82.94,247.0
932,47,3,2024-07-05,132.28,332.0
933,23,1,2024-06-07,75.19,149.0
934,46,3,2024-07-16,107.22,357.0
935,43,2,2024-06-25,84.88,366.0
936,47,3,2024-09-17,81.92,486.0
937,45,1,2024-10-13,99.63,449.0
938,18,2,2024-10-19,143.83,240.0
939,38,2,2024-11-30,115.36,6.0
940,35,2,2024-05-22,78.93,237.0
941,42,1,2024-11-03,103.91,365.0
942,15,3,2024-07-15,62.81,267.0
943,25,2,2024-08-12,54.91,336.0
944,39,2,2024-02-12,103.38,406.0
945,37,2,2024-05-30,114.3,238.0
946,28,2,2024-10-22,131.22,139.0
947,10,1,2024-03-03,107.46,165.0
948,39,1,2024-05-09,100.13,282.0
949,17,1,2024-09-11,93.22,185.0
950,39,1,2024-12-08,110.56,154.0
951,22,1,2024-08-01,75.68,null
952,26,2,2024-03-13,86.43,149.0
953,44,3,2024-04-13,667.521499832446,185.0
954,25,2,2024-06-06,89.52,410.0
955,17,2,2024-09-28,85.5,271.0
956,13,2,2024-11-10,84.15,359.0
957,20,1,2024-08-25,87.2,191.0
958,25,2,2024-10-29,104.22,163.0
959,4,1,2024-06-06,125.38,395.0
960,10,2,2024-04-18,105.77,201.0
961,3,1,2024-01-09,88.53,106.0
962,41,2,2024-11-16,108.76,215.0
963,45,1,2024-02-28,102.2,324.0
964,18,2,2024-12-23,103.39,478.0
965,47,2,2024-07-10,99.54,220.0
966,36,2,2024-05-15,134.51,345.0
967,47,2,2024-09-07,101.98,470.0
968,22,3,2024-05-25,88.77,217.0
969,34,3,2024-12-12,84.46,474.0
970,47,3,2024-12-17,118.03,434.0
971,8,2,2024-02-27,76.27,null
972,40,2,2024-06-25,127.14,238.0
973,49,2,2024-10-14,61.67,64.0
974,44,2,2024-09-01,124.53,425.0
975,19,2,2024-02-17,115.94,96.0
976,42,2,2024-10-27,91.21,154.0
977,41,1,2024-12-21,85.0,28.0
978,37,3,2024-04-09,124.64,340.0
979,6,1,2024-07-31,874.4722273986226,176.0
980,11,1,2024-10-28,87.73,251.0
981,26,1,2024-06-13,111.61,194.0
982,34,1,2024-05-05,119.59,279.0
983,45,3,2024-10-28,112.06,39.0
984,6,1,2024-04-30,101.09,69.0
985,37,2,2024-03-28,92.2,277.0
986,33,2,2024-08-04,105.56,120.0
987,5,2,2024-03-01,58.29,86.0
988,22,2,2024-10-28,126.81,177.0
989,21,2,2024-06-27,65.86,459.0
990,6,2,2024-07-08,83.23,94.0
991,6,2,2024-06-11,93.25,92.0
992,39,3,2024-03-21,80.03,420.0
993,48,1,2024-06-18,77.44,81.0
994,4,2,2024-10-27,128.19,341.0
995,30,3,2024-07-14,135.93,421.0
996,11,1,2024-07-21,null,228.0
997,30,3,2024-02-16,116.71,383.0
998,31,3,2024-06-06,149.29,473.0
999,24,1,2024-07-12,94.67,88.0
1000,39,2,2024-10-05,92.75,350.0
1001,9,3,2024-11-12,100.23,128.0
1002,39,2,2024-09-25,128.58,298.0
1003,3,2,2024-07-17,111.72,190.0
1004,42,2,2024-08-11,134.55,355.0
1005,31,1,2024-09-19,101.31,469.0
1006,40,2,2024-06-14,70.03,134.0
1007,37,2,2024-06-28,86.54,469.0
1008,36,2,2024-07-10,120.49,136.0
1009,24,2,2024-08-03,90.11,325.0
1010,31,3,2024-10-10,101.91,40.0
1011,6,2,2024-12-17,104.94,138.0
1012,2,2,2024-04-16,136.16,287.0
1013,20,2,2024-04-07,117.59,256.0
1014,28,2,2024-08-17,113.67,286.0
1015,11,1,2024-09-13,103.16,435.0
1016,4,2,2024-02-12,83.38,85.0
1017,15,2,2024-08-29,104.85,420.0
1018,6,2,2024-02-11,143.51,317.0
1019,33,2,2024-04-04,110.26,27.0
1020,49,2,2024-09-10,88.97,230.0
1021,30,2,2024-07-06,91.63,291.0
1022,38,3,2024-11-02,128.37,316.0
1023,42,2,2024-06-15,89.35,288.0
1024,2,1,2024-09-27,95.98,346.0
1025,15,3,2024-05-04,77.16,132.0
1026,11,2,2024-06-09,94.44,91.0
1027,8,3,2024-03-27,109.46,356.0
1028,26,2,2024-11-04,94.07,229.0
1029,42,1,2024-08-13,100.49,27.0
1030,45,2,2024-05-24,76.94,303.0
1031,44,3,2024-12-10,88.86,496.0
1032,5,1,2024-09-04,142.64,390.0
1033,6,2,2024-12-27,97.32,466.0
1034,26,1,2024-01-06,107.26,282.0
1035,33,1,2024-01-31,83.96,492.0
1036,4,1,2024-07-15,101.03,280.0
1037,19,3,2024-08-19,94.59,199.0
1038,20,1,2024-10-22,122.01,375.0
1039,33,2,2024-11-20,121.06,300.0
1040,20,1,2024-05-14,123.17,398.0
1041,49,1,2024-01-13,101.61,397.0
1042,12,2,2024-01-04,140.8,154.0
1043,47,2,2024-06-26,116.08,299.0
1044,1,2,2024-08-21,71.41,43.0
1045,26,1,2024-09-15,130.85,322.0
1046,14,3,2024-05-19,99.88,110.0
1047,38,1,2024-03-05,122.77,111.0
1048,37,1,2024-10-09,78.94,471.0
1049,11,2,2024-12-28,98.58,412.0
1050,36,2,2024-11-01,115.0,1.0
1051,13,1,2024-07-23,104.88,480.0
1052,43,3,2024-01-17,97.01,140.0
1053,3,1,2024-07-18,50.83,366.0
1054,33,3,2024-02-01,85.2,178.0
1055,6,2,2024-07-30,80.46,437.0
1056,50,2,2024-09-29,62.77,60.0
1057,10,1,2024-10-16,85.81,183.0
1058,5,2,2024-10-17,137.17,419.0
1059,23,1,2024-08-21,123.15,445.0
1060,10,3,2024-06-30,83.3,282.0
1061,44,2,2024-05-25,88.23,415.0
1062,2,1,2024-02-19,null,313.0
1063,13,2,2024-04-12,115.12,396.0
1064,40,3,2024-02-02,108.1,221.0
1065,2,2,2024-03-29,85.76,389.0
1066,20,1,2024-12-06,88.07,227.0
1067,1,2,2024-11-10,121.63,391.0
1068,37,1,2024-08-28,130.49,144.0
1069,9,3,2024-09-22,82.07,224.0
1070,17,2,2024-08-10,97.66,52.0
1071,9,3,2024-08-23,102.57,81.0
1072,11,2,2024-06-01,96.22,149.0
1073,15,2,2024-02-26,122.61,27.0
1074,24,1,2024-11-17,96.95,232.0
1075,38,3,2024-04-21,138.16,111.0
1076,39,1,2024-01-15,124.02,372.0
1077,35,3,2024-09-25,86.27,79.0
1078,30,2,2024-04-23,101.34,279.0
1079,31,1,2024-09-08,80.47,127.0
1080,49,1,2024-05-21,92.17,456.0
1081,5,3,2024-04-23,117.41,281.0
1082,44,2,2024-10-16,104.91,395.0
1083,50,3,2024-12-22,142.25,319.0
1084,14,2,2024-01-25,75.56,441.0
1085,5,3,2024-11-05,99.34,341.0
1086,11,2,2024-09-11,89.88,182.0
1087,9,1,2024-09-24,93.68,119.0
1088,34,3,2024-05-05,100.84,266.0
1089,12,2,2024-09-06,86.46,178.0
1090,35,3,2024-10-13,119.16,201.0
1091,35,1,2024-11-29,135.03,368.0
1092,1,3,2024-02-22,53.29,385.0
1093,40,2,2024-02-12,127.86,470.0
1094,22,1,2024-06-14,150.34,70.0
1095,29,2,2024-02-11,103.79,158.0
1096,8,2,2024-06-24,87.79,311.0
1097,11,2,2024-03-07,88.56,98.0
1098,41,3,2024-03-06,93.84,205.0
1099,37,2,2024-03-23,108.61,86.0
1100,14,2,2024-12-15,91.45,390.0
1101,30,1,2024-04-14,98.4,361.0
1102,35,2,2024-10-13,80.88,494.0
1103,21,2,2024-07-04,90.86,280.0
1104,37,1,2024-10-10,91.76,85.0
1105,5,1,2024-01-04,99.29,359.0
1106,19,2,2024-05-17,70.9,215.0
1107,14,3,2024-06-27,null,133.0
1108,26,1,2024-08-24,95.71,391.0
1109,4,1,2024-01-18,103.7,387.0
1110,25,2,2024-10-29,127.97,247.0
1111,45,2,2024-01-09,97.97,141.0
1112,42,1,2024-01-29,75.65,438.0
1113,25,2,2024-05-23,102.64,447.0
1114,18,1,2024-12-13,85.82,76.0
1115,40,3,2024-05-28,85.31,390.0
1116,8,3,2024-03-04,94.08,98.0
1117,39,1,2024-07-05,89.61,463.0
1118,40,1,2024-12-31,78.7,303.0
1119,14,2,2024-08-14,90.3,466.0
1120,32,2,2024-04-27,109.11,55.0
1121,42,2,2024-12-21,100.81,305.0
1122,38,2,2024-09-10,80.15,441.0
1123,33,1,2024-01-31,82.79,259.0
1124,23,1,2024-06-09,102.47,22.0
1125,15,2,2024-08-02,80.26,35.0
1126,33,2,2024-06-17,82.06,28.0
1127,25,1,2024-03-21,88.58,489.0
1128,17,3,2024-02-15,80.56,170.0
1129,33,3,2024-02-18,102.01,140.0
1130,47,2,2024-10-24,93.85,129.0
1131,39,1,2024-10-09,128.08,100.0
1132,2,1,2024-03-28,76.76,478.0
1133,14,2,2024-04-30,123.02,373.0
1134,5,2,2024-01-03,104.75,247.0
1135,40,2,2024-11-11,129.82,23.0
1136,40,3,2024-08-14,127.11,357.0
1137,42,1,2024-03-19,91.46,284.0
1138,39,2,2024-05-24,71.82,113.0
1139,42,3,2024-08-29,97.05,373.0
1140,6,3,2024-02-01,null,197.0
1141,6,3,2024-09-19,113.19,164.0
1142,3,2,2024-07-29,103.03,381.0
1143,7,2,2024-03-11,88.02,310.0
1144,42,1,2024-07-15,null,431.0
1145,8,1,2024-02-27,79.56,null
1146,42,3,2024-04-21,99.36,10.0
1147,11,3,2024-02-17,80.16,133.0
1148,15,2,2024-07-03,99.26,398.0
1149,47,2,2024-11-22,107.06,152.0
1150,29,1,2024-06-13,113.0,191.0
1151,33,1,2024-08-02,108.91,284.0
1152,11,2,2024-11-26,94.04,277.0
1153,30,1,2024-11-25,108.88,493.0
1154,39,2,2024-04-30,102.7,243.0
1155,27,3,2024-07-31,102.54,488.0
1156,36,2,2024-11-06,79.47,332.0
1157,29,1,2024-02-10,75.03,276.0
1158,38,1,2024-12-18,105.16,190.0
1159,33,2,2024-10-15,109.73,115.0
1160,37,2,2024-06-16,87.58,352.0
1161,27,1,2024-02-03,123.48,307.0
1162,39,3,2024-11-13,144.27,358.0
1163,33,2,2024-10-01,135.07,296.0
1164,4,2,2024-07-15,94.67,234.0
1165,22,1,2024-07-09,91.34,341.0
1166,2,1,2024-08-08,115.74,81.0
1167,10,2,2024-01-10,113.58,193.0
1168,5,2,2024-04-29,77.74,371.0
1169,10,2,2024-05-02,95.16,364.0
1170,33,2,2024-09-03,113.23,412.0
1171,33,2,2024-12-25,82.07,438.0
1172,38,1,2024-08-08,85.11,258.0
1173,13,3,2024-09-17,88.13,465.0
1174,31,2,2024-02-27,92.01,231.0
1175,47,3,2024-11-10,68.61,14.0
1176,36,1,2024-05-07,113.86,14.0
1177,45,2,2024-07-05,85.32,44.0
1178,24,3,2024-07-23,104.05,496.0
1179,11,1,2024-03-26,101.9,210.0
1180,15,1,2024-04-13,79.77,40.0
1181,29,2,2024-05-22,64.68,34.0
1182,8,2,2024-07-23,101.78,235.0
1183,5,1,2024-05-08,91.29,321.0
1184,29,1,2024-09-02,109.11,234.0
1185,47,3,2024-02-07,116.24,274.0
1186,4,1,2024-12-28,59.23,368.0
1187,12,1,2024-04-18,95.38,290.0
1188,45,3,2024-11-04,120.84,343.0
1189,2,2,2024-02-21,128.75,433.0
1190,27,3,2024-01-01,63.35,336.0
1191,31,3,2024-01-11,123.04,467.0
1192,42,2,2024-11-09,79.81,229.0
1193,42,3,2024-08-22,114.12,380.0
1194,36,1,2024-05-07,89.02,439.0
1195,36,1,2024-08-01,114.93,318.0
1196,26,1,2024-08-30,92.76,128.0
1197,43,2,2024-02-13,71.23,326.0
1198,27,1,2024-01-06,88.37,408.0
1199,5,2,2024-06-04,110.8,209.0
1200,20,1,2024-01-08,91.55,304.0
1201,11,3,2024-01-05,78.54,80.0
1202,10,2,2024-12-27,74.57,295.0
1203,40,1,2024-06-30,83.81,176.0
1204,38,2,2024-04-21,83.64,233.0
1205,6,2,2024-09-29,111.48,326.0
1206,8,2,2024-09-21,92.09,336.0
1207,23,1,2024-07-30,94.03,265.0
1208,47,3,2024-03-18,96.4,285.0
1209,26,1,2024-09-26,110.8,452.0
1210,46,1,2024-06-02,112.74,444.0
1211,43,2,2024-08-08,89.46,410.0
1212,12,1,2024-12-12,94.72,118.0
1213,26,3,2024-01-25,112.85,166.0
1214,13,2,2024-12-19,86.08,318.0
1215,40,2,2024-07-26,89.05,410.0
1216,18,3,2024-01-03,112.81,142.0
1217,25,2,2024-08-02,88.52,null
1218,33,2,2024-04-21,104.95,247.0
1219,47,2,2024-07-10,68.41,177.0
1220,40,2,2024-02-16,111.68,299.0
1221,43,2,2024-08-08,95.98,344.0
1222,12,3,2024-07-05,108.14,264.0
1223,44,1,2024-02-19,122.39,168.0
1224,36,1,2024-07-15,93.33,25.0
1225,48,1,2024-08-03,69.33,191.0
1226,4,1,2024-08-08,92.76,388.0
1227,5,1,2024-03-30,124.29,15.0
1228,37,3,2024-08-19,103.4,16.0
1229,8,2,2024-11-18,78.71,310.0
1230,42,3,2024-09-14,96.12,127.0
1231,49,3,2024-06-01,109.76,267.0
1232,28,3,2024-09-12,97.49,28.0
1233,31,2,2024-09-14,96.95,263.0
1234,9,3,2024-03-05,85.73,370.0
1235,33,3,2024-07-08,87.33,384.0
1236,42,2,2024-03-31,104.45,294.0
1237,29,3,2024-06-21,109.85,152.0
1238,14,1,2024-09-03,96.53,479.0
1239,40,2,2024-09-12,90.12,68.0
1240,41,3,2024-04-25,115.13,37.0
1241,22,2,2024-02-18,91.53,376.0
1242,11,3,2024-08-14,105.79,35.0
1243,23,3,2024-03-09,110.66,134.0
1244,1,1,2024-05-05,74.72,366.0
1245,46,2,2024-07-31,102.79,161.0
1246,37,2,2024-02-22,46.05,372.0
1247,21,2,2024-04-21,97.95,224.0
1248,26,1,2024-06-07,111.59,110.0
1249,46,1,2024-08-27,106.74,102.0
1250,36,2,2024-05-29,116.0,355.0
1251,33,2,2024-05-18,107.01,465.0
1252,23,1,2024-04-22,89.15,182.0
1253,1,3,2024-05-22,69.22,480.0
1254,33,3,2024-05-17,102.26,398.0
1255,39,3,2024-10-30,109.58,147.0
1256,42,2,2024-01-31,64.85,216.0
1257,40,3,2024-10-19,108.08,487.0
1258,15,3,2024-04-17,101.75,139.0
1259,21,1,2024-10-10,92.71,327.0
1260,47,1,2024-06-07,108.8,429.0
1261,9,3,2024-11-21,94.49,188.0
1262,5,3,2024-01-14,93.21,88.0
1263,9,1,2024-05-01,74.57,247.0
1264,10,2,2024-08-02,108.09,186.0
1265,11,2,2024-09-28,73.88,88.0
1266,5,2,2024-01-25,86.32,334.0
1267,26,1,2024-11-17,109.12,152.0
1268,41,2,2024-10-20,96.65,267.0
1269,35,1,2024-06-17,null,null
1270,11,1,2024-04-12,111.86,383.0
1271,25,1,2024-12-19,115.03,428.0
1272,26,1,2024-02-09,117.08,335.0
1273,11,2,2024-08-22,95.17,490.0
1274,38,3,2024-11-15,89.36,246.0
1275,2,3,2024-03-29,75.72,450.0
1276,7,2,2024-04-09,70.93,216.0
1277,18,2,2024-05-23,122.95,429.0
1278,27,2,2024-03-22,87.56,74.0
1279,34,3,2024-03-17,117.88,160.0
1280,27,2,2024-02-28,70.56,255.0
1281,17,3,2024-08-16,96.35,17.0
1282,43,3,2024-03-31,125.35,438.0
1283,44,2,2024-12-19,105.32,138.0
1284,42,2,2024-01-01,105.85,470.0
1285,33,2,2024-09-25,88.27,6.0
1286,24,3,2024-10-12,81.95,219.0
1287,25,3,2024-07-15,99.1,404.0
1288,7,3,2024-09-30,77.49,1.0
1289,11,1,2024-03-18,97.85,64.0
1290,6,1,2024-05-20,119.62,209.0
1291,5,1,2024-10-14,74.66,1.0
1292,24,2,2024-03-11,112.84,357.0
1293,33,3,2024-02-19,119.92,189.0
1294,49,2,2024-03-20,94.8,463.0
1295,29,2,2024-08-22,100.67,247.0
1296,43,2,2024-10-13,90.41,257.0
1297,22,2,2024-11-02,93.8,465.0
1298,26,2,2024-06-03,116.36,174.0
1299,28,3,2024-02-29,114.5,109.0
1300,50,1,2024-02-02,107.87,60.0
1301,21,3,2024-05-06,112.16,43.0
1302,49,3,2024-08-08,104.0,428.0
1303,7,2,2024-07-18,75.46,38.0
1304,17,2,2024-05-05,911.6512717220955,363.0
1305,20,2,2024-02-10,82.13,null
1306,41,1,2024-10-01,98.0,82.0
1307,49,1,2024-10-23,117.07,396.0
1308,20,1,2024-03-25,71.98,221.0
1309,33,3,2024-03-29,112.49,407.0
1310,22,2,2024-02-11,76.16,111.0
1311,28,2,2024-04-29,111.89,265.0
1312,40,3,2024-10-05,124.05,136.0
1313,49,1,2024-02-02,85.25,434.0
1314,7,2,2024-10-02,82.65,336.0
1315,1,2,2024-06-01,101.52,318.0
